dns_branch_code,dns_destination_code,destination_name,acedns
DS09,DES04450,MUKTARPUR ( EX MOGRA),Y
EE07,DES04450,MUKTARPUR ( EX MOGRA),Y
DS09,DES04451,MUKTIKURI ( EX MOGRA),Y
EE07,DES04451,MUKTIKURI ( EX MOGRA),Y
DS09,DES04452,MURAGACHA ( EX MOGRA),Y
EE07,DES04452,MURAGACHA ( EX MOGRA),Y
DS09,DES04453,NAKSHA ( EX MOGRA),Y
EE07,DES04453,NAKSHA ( EX MOGRA),Y
DS09,DES04454,NALIKUL ( EX MOGRA),Y
EE07,DES04454,NALIKUL ( EX MOGRA),Y
DS09,DES04455,NASIBPUR ( EX MOGRA),Y
EE07,DES04455,NASIBPUR ( EX MOGRA),Y
DS09,DES04456,NATAGARH ( EX MOGRA),Y
EE07,DES04456,NATAGARH ( EX MOGRA),Y
DS09,DES04457,NIYALA ( EX MOGRA),Y
EE07,DES04457,NIYALA ( EX MOGRA),Y
DS09,DES04458,PANDUA ( EX MOGRA),Y
EE07,DES04458,PANDUA ( EX MOGRA),Y
DS09,DES04459,PARAMBUA ( EX MOGRA),Y
EE07,DES04459,PARAMBUA ( EX MOGRA),Y
DS09,DES04460,PHULPUKUR ( EX MOGRA),Y
EE07,DES04460,PHULPUKUR ( EX MOGRA),Y
DS09,DES04461,POLBA ( EX MOGRA),Y
EE07,DES04461,POLBA ( EX MOGRA),Y
DS09,DES04462,PORA BAZAR ( EX MOGRA),Y
EE07,DES04462,PORA BAZAR ( EX MOGRA),Y
DS09,DES04463,PUINAN ( EX MOGRA),Y
EE07,DES04463,PUINAN ( EX MOGRA),Y
DS09,DES04464,RAMESWARPUR ( EX MOGRA),Y
EE07,DES04464,RAMESWARPUR ( EX MOGRA),Y
DS09,DES04465,SENERDANGA( EX MOGRA),Y
EE07,DES04465,SENERDANGA( EX MOGRA),Y
DS09,DES04466,SIMALGARH ( EX MOGRA),Y
EE07,DES04466,SIMALGARH ( EX MOGRA),Y
DS09,DES04467,SINGARKON ( EX MOGRA),Y
EE07,DES04467,SINGARKON ( EX MOGRA),Y
DS09,DES04468,SINGUR ( EX MOGRA),Y
EE07,DES04468,SINGUR ( EX MOGRA),Y
DS09,DES04469,SOMRABAZAR ( EX MOGRA),Y
EE07,DES04469,SOMRABAZAR ( EX MOGRA),Y
DS09,DES04470,SONATKRI ( EX MOGRA),Y
EE07,DES04470,SONATKRI ( EX MOGRA),Y
DS09,DES04471,SUDARSAN ( EX MOGRA),Y
EE07,DES04471,SUDARSAN ( EX MOGRA),Y
DS09,DES04472,SUGANDHA ( EX MOGRA),Y
EE07,DES04472,SUGANDHA ( EX MOGRA),Y
DS09,DES04473,SULTANGACHA ( EX MOGRA),Y
EE07,DES04473,SULTANGACHA ( EX MOGRA),Y
DS09,DES04474,TALANDU ( EX MOGRA),Y
EE07,DES04474,TALANDU ( EX MOGRA),Y
DS09,DES04475,TALSHARI ( EX MOGRA),Y
EE07,DES04475,TALSHARI ( EX MOGRA),Y
DS09,DES04476,TARAKESWAR ( EX MOGRA),Y
EE07,DES04476,TARAKESWAR ( EX MOGRA),Y
DS09,DES04477,TINNA ( EX MOGRA),Y
EE07,DES04477,TINNA ( EX MOGRA),Y
DS09,DES04478,TRIBENI ( EX MOGRA),Y
EE07,DES04478,TRIBENI ( EX MOGRA),Y
DS09,DES04479,CHAKDA ( EX MOGRA),Y
EE07,DES04479,CHAKDA ( EX MOGRA),Y
DS09,DES04480,MADANPUR ( EX MOGRA),Y
EE07,DES04480,MADANPUR ( EX MOGRA),Y
DS09,DES04481,SILINDA ( EX MOGRA),Y
EE07,DES04481,SILINDA ( EX MOGRA),Y
DS09,DES04482,JAGULI ( EX MOGRA),Y
EE07,DES04482,JAGULI ( EX MOGRA),Y
DS09,DES04483,SIMURALI ( EX MOGRA),Y
EE07,DES04483,SIMURALI ( EX MOGRA),Y
DS09,DES04484,KALYANI ( EX MOGRA),Y
EE07,DES04484,KALYANI ( EX MOGRA),Y
DS09,DES04485,HARINGHATA ( EX MOGRA),Y
EE07,DES04485,HARINGHATA ( EX MOGRA),Y
DS13,DES04486,ABHIRAMPUR (EX MDNP),Y
B003,DES04486,ABHIRAMPUR (EX MDNP),Y
DS13,DES04487,AMLASULI (EX MDNP),Y
B003,DES04487,AMLASULI (EX MDNP),Y
DS13,DES04488,BAJKUL (EX MDNP),Y
B003,DES04488,BAJKUL (EX MDNP),Y
DS13,DES04489,BALIGHAI (EX MDNP),Y
B003,DES04489,BALIGHAI (EX MDNP),Y
DS13,DES04490,BALISHAI (EX MDNP),Y
B003,DES04490,BALISHAI (EX MDNP),Y
DS13,DES04491,BARDA CHOWKAN (EX MDNP),Y
B003,DES04491,BARDA CHOWKAN (EX MDNP),Y
DS13,DES04492,BELDA (EX MDNP),Y
B003,DES04492,BELDA (EX MDNP),Y
DS13,DES04493,BELTALA (DASPIR) (EX MDNP),Y
B003,DES04493,BELTALA (DASPIR) (EX MDNP),Y
DS13,DES04494,BIDYAPITH (EX MDNP),Y
B003,DES04494,BIDYAPITH (EX MDNP),Y
DS13,DES04495,BRAJALAL CHAK (EX MDNP),Y
B003,DES04495,BRAJALAL CHAK (EX MDNP),Y
DS13,DES04496,CHANDIPUR (EX MDNP),Y
B003,DES04496,CHANDIPUR (EX MDNP),Y
DS13,DES04497,CONTAI (EX MDNP),Y
B003,DES04497,CONTAI (EX MDNP),Y
DS13,DES04498,DADHIKA (EX MDNP),Y
B003,DES04498,DADHIKA (EX MDNP),Y
DS13,DES04499,DANTAN (EX MDNP),Y
B003,DES04499,DANTAN (EX MDNP),Y
DS13,DES04500,DASPUR (EX MDNP),Y
B003,DES04500,DASPUR (EX MDNP),Y
DS13,DES04501,DEBRA (EX MDNP),Y
B003,DES04501,DEBRA (EX MDNP),Y
DS13,DES04502,DEOLIHAT (EX MDNP),Y
B003,DES04502,DEOLIHAT (EX MDNP),Y
DS13,DES04503,DIGHA (EX MDNP),Y
B003,DES04503,DIGHA (EX MDNP),Y
DS13,DES04504,EGRA (EX MDNP),Y
B003,DES04504,EGRA (EX MDNP),Y
DS13,DES04505,GARBETA (EX MDNP),Y
B003,DES04505,GARBETA (EX MDNP),Y
DS13,DES04506,GHATAL (EX MDNP),Y
B003,DES04506,GHATAL (EX MDNP),Y
DS13,DES04507,GOPIBALLAVPUR (EX MDNP),Y
B003,DES04507,GOPIBALLAVPUR (EX MDNP),Y
DS13,DES04508,GOURA (EX MDNP),Y
B003,DES04508,GOURA (EX MDNP),Y
DS13,DES04509,HALDIA (EX MDNP),Y
B003,DES04509,HALDIA (EX MDNP),Y
DS13,DES04510,HERIA (EX MDNP),Y
B003,DES04510,HERIA (EX MDNP),Y
DS13,DES04511,ITABERIA (EX MDNP),Y
B003,DES04511,ITABERIA (EX MDNP),Y
DS13,DES04512,JASORA (EX MDNP),Y
B003,DES04512,JASORA (EX MDNP),Y
DS13,DES04513,KAKTIA (EX MDNP),Y
B003,DES04513,KAKTIA (EX MDNP),Y
DS13,DES04514,KESHAPAT (MECHOGRAM) (EX MDNP),Y
B003,DES04514,KESHAPAT (MECHOGRAM) (EX MDNP),Y
DS13,DES04515,KHAKURDA(BELDA) (EX MDNP),Y
B003,DES04515,KHAKURDA(BELDA) (EX MDNP),Y
DS13,DES04516,KHORAR (EX MDNP),Y
B003,DES04516,KHORAR (EX MDNP),Y
DS13,DES04517,KHIRPAI (EX MDNP),Y
B003,DES04517,KHIRPAI (EX MDNP),Y
DS13,DES04518,KHUDIMORE (EX MDNP),Y
B003,DES04518,KHUDIMORE (EX MDNP),Y
DS13,DES04519,KOLAGHAT (EX MDNP),Y
B003,DES04519,KOLAGHAT (EX MDNP),Y
DS13,DES04520,MADHAKALI (EX MDNP),Y
B003,DES04520,MADHAKALI (EX MDNP),Y
DS13,DES04521,MAHISADAL (EX MDNP),Y
B003,DES04521,MAHISADAL (EX MDNP),Y
DS13,DES04522,MANGLAMARO (EX MDNP),Y
B003,DES04522,MANGLAMARO (EX MDNP),Y
DS13,DES04523,MARISDA (EX MDNP),Y
B003,DES04523,MARISDA (EX MDNP),Y
DS13,DES04524,NANDAKUMAR (EX MDNP),Y
B003,DES04524,NANDAKUMAR (EX MDNP),Y
DS13,DES04525,NANDIGRAM (EX MDNP),Y
B003,DES04525,NANDIGRAM (EX MDNP),Y
DS13,DES04526,NEGUA (EX MDNP),Y
B003,DES04526,NEGUA (EX MDNP),Y
DS13,DES04527,PANIPARUL (EX MDNP),Y
B003,DES04527,PANIPARUL (EX MDNP),Y
DS13,DES04528,PATASPUR (EX MDNP),Y
B003,DES04528,PATASPUR (EX MDNP),Y
DS13,DES04529,PRATAPDIGHI (EX MDNP),Y
B003,DES04529,PRATAPDIGHI (EX MDNP),Y
DS13,DES04530,RADHAMONI (EX MDNP),Y
B003,DES04530,RADHAMONI (EX MDNP),Y
DS13,DES04531,RAMNAGAR (EX MDNP),Y
B003,DES04531,RAMNAGAR (EX MDNP),Y
DS13,DES04532,SONAKHALI (EX MDNP),Y
B003,DES04532,SONAKHALI (EX MDNP),Y
DS13,DES04533,SONAMAIHAT (EX MDNP),Y
B003,DES04533,SONAMAIHAT (EX MDNP),Y
DS13,DES04534,SRINAGAR (EX MDNP),Y
B003,DES04534,SRINAGAR (EX MDNP),Y
DS13,DES04535,SUTAHATA (EX MDNP),Y
B003,DES04535,SUTAHATA (EX MDNP),Y
DS13,DES04536,TAMLUK (EX MDNP),Y
B003,DES04536,TAMLUK (EX MDNP),Y
DS13,DES04537,TURKA (EX MDNP),Y
B003,DES04537,TURKA (EX MDNP),Y
DS13,DES04538,AJODYAPUR (EX MDNP),Y
B003,DES04538,AJODYAPUR (EX MDNP),Y
DS13,DES04539,ALAMGIRI (EX MDNP),Y
B003,DES04539,ALAMGIRI (EX MDNP),Y
DS13,DES04540,ALANKARPUR (EX MDNP),Y
B003,DES04540,ALANKARPUR (EX MDNP),Y
DS13,DES04541,AMARSHI (EX MDNP),Y
B003,DES04541,AMARSHI (EX MDNP),Y
DS13,DES04542,ARGOAL (EX MDNP),Y
B003,DES04542,ARGOAL (EX MDNP),Y
DS13,DES04543,ASARI (EX MDNP),Y
B003,DES04543,ASARI (EX MDNP),Y
DS13,DES04544,BAIKUNTHAPUR (EX MDNP),Y
B003,DES04544,BAIKUNTHAPUR (EX MDNP),Y
DS13,DES04545,BALAIPANDA (EX MDNP),Y
B003,DES04545,BALAIPANDA (EX MDNP),Y
DS13,DES04546,BALICHAK (EX MDNP),Y
B003,DES04546,BALICHAK (EX MDNP),Y
DS13,DES04547,BAPURHAT (EX MDNP),Y
B003,DES04547,BAPURHAT (EX MDNP),Y
B003,DES04548,BASANTAPUR (EX MDNP),Y
DS13,DES04548,BASANTAPUR (EX MDNP),Y
DS13,DES04549,BELEGHATA (EX MDNP),Y
B003,DES04549,BELEGHATA (EX MDNP),Y
DS13,DES04550,BENAPUR (EX MDNP),Y
B003,DES04550,BENAPUR (EX MDNP),Y
DS13,DES04551,BHAWNICHAK (EX MDNP),Y
B003,DES04551,BHAWNICHAK (EX MDNP),Y
B003,DES04552,BHIMESWARI (EX MDNP),Y
DS13,DES04552,BHIMESWARI (EX MDNP),Y
DS13,DES04553,BRAJALALCHAK (EX MDNP),Y
B003,DES04553,BRAJALALCHAK (EX MDNP),Y
DS13,DES04554,C.K.ROAD (EX MDNP),Y
B003,DES04554,C.K.ROAD (EX MDNP),Y
DS13,DES04555,C.K.TOWN (EX MDNP),Y
B003,DES04555,C.K.TOWN (EX MDNP),Y
B003,DES04556,CHAIPAT (EX MDNP),Y
DS13,DES04556,CHAIPAT (EX MDNP),Y
DS13,DES04557,CHAITANYAPUR (EX MDNP),Y
B003,DES04557,CHAITANYAPUR (EX MDNP),Y
DS13,DES04558,CHAULKHOLA(CONTAI) (EX MDNP),Y
B003,DES04558,CHAULKHOLA(CONTAI) (EX MDNP),Y
DS13,DES04559,DASAGRAM (EX MDNP),Y
B003,DES04559,DASAGRAM (EX MDNP),Y
B003,DES04560,DENAN(KOLAGHAT) (EX MDNP),Y
DS13,DES04560,DENAN(KOLAGHAT) (EX MDNP),Y
DS13,DES04561,DEOLI(DIGHA) (EX MDNP),Y
B003,DES04561,DEOLI(DIGHA) (EX MDNP),Y
DS13,DES04562,DHADIKA (EX MDNP),Y
B003,DES04562,DHADIKA (EX MDNP),Y
DS13,DES04563,DHERUA (EX MDNP),Y
B003,DES04563,DHERUA (EX MDNP),Y
B003,DES04564,GEOKHALI (EX MDNP),Y
DS13,DES04564,GEOKHALI (EX MDNP),Y
DS13,DES04565,GOALTORE (EX MDNP),Y
B003,DES04565,GOALTORE (EX MDNP),Y
DS13,DES04566,HUMGARH (EX MDNP),Y
B003,DES04566,HUMGARH (EX MDNP),Y
DS13,DES04567,LODHASULI (EX MDNP),Y
B003,DES04567,LODHASULI (EX MDNP),Y
B003,DES04568,MADPUR (EX MDNP),Y
DS13,DES04568,MADPUR (EX MDNP),Y
DS13,DES04569,MAKRAMPUR (EX MDNP),Y
B003,DES04569,MAKRAMPUR (EX MDNP),Y
DS13,DES04570,MALIGRAM (EX MDNP),Y
B003,DES04570,MALIGRAM (EX MDNP),Y
DS13,DES04571,MANIKPARA (EX MDNP),Y
B003,DES04571,MANIKPARA (EX MDNP),Y
B003,DES04572,MAZNA (CONTAI) (EX MDNP),Y
DS13,DES04572,MAZNA (CONTAI) (EX MDNP),Y
DS13,DES04573,MECHEDA (EX MDNP),Y
B003,DES04573,MECHEDA (EX MDNP),Y
DS13,DES04574,MECHOGRAM (EX MDNP),Y
B003,DES04574,MECHOGRAM (EX MDNP),Y
DS13,DES04575,MIRGODA (EX MDNP),Y
B003,DES04575,MIRGODA (EX MDNP),Y
B003,DES04576,MOHAR (EX MDNP),Y
DS13,DES04576,MOHAR (EX MDNP),Y
DS13,DES04577,MONDERMONI (EX MDNP),Y
B003,DES04577,MONDERMONI (EX MDNP),Y
DS13,DES04578,MONGLAMARO (EX MDNP),Y
B003,DES04578,MONGLAMARO (EX MDNP),Y
DS13,DES04579,MOYNA (EX MDNP),Y
B003,DES04579,MOYNA (EX MDNP),Y
B003,DES04580,MUGBASAN (EX MDNP),Y
DS13,DES04580,MUGBASAN (EX MDNP),Y
DS13,DES04581,MUKUNDAPUR (EX MDNP),Y
B003,DES04581,MUKUNDAPUR (EX MDNP),Y
DS13,DES04582,MUNDUMARI (JAMNA) (EX MDNP),Y
B003,DES04582,MUNDUMARI (JAMNA) (EX MDNP),Y
DS13,DES04583,NACHINDA (EX MDNP),Y
B003,DES04583,NACHINDA (EX MDNP),Y
B003,DES04584,NARGHAT (EX MDNP),Y
DS13,DES04584,NARGHAT (EX MDNP),Y
DS13,DES04585,NAYAGRAM (MIDNAPORE) (EX MDNP),Y
B003,DES04585,NAYAGRAM (MIDNAPORE) (EX MDNP),Y
DS13,DES04586,NAYAGRAM (VASRA) (EX MDNP),Y
B003,DES04586,NAYAGRAM (VASRA) (EX MDNP),Y
DS13,DES04587,NAZIRBAZAR (EX MDNP),Y
B003,DES04587,NAZIRBAZAR (EX MDNP),Y
B003,DES04588,NEKURSINI (EX MDNP),Y
DS13,DES04588,NEKURSINI (EX MDNP),Y
DS13,DES04589,NERADEUL (EX MDNP),Y
B003,DES04589,NERADEUL (EX MDNP),Y
DS13,DES04590,NIKASHIBAZAR (EX MDNP),Y
B003,DES04590,NIKASHIBAZAR (EX MDNP),Y
DS13,DES04591,NILPORE (CONTAI) (EX MDNP),Y
B003,DES04591,NILPORE (CONTAI) (EX MDNP),Y
B003,DES04592,NIMTORY (EX MDNP),Y
DS13,DES04592,NIMTORY (EX MDNP),Y
DS13,DES04593,TOPSIYA (EX MDNP),Y
B003,DES04593,TOPSIYA (EX MDNP),Y
DS13,DES04594,NUTANPUKUR (EX MDNP),Y
B003,DES04594,NUTANPUKUR (EX MDNP),Y
DS13,DES04595,PANCHKURI (EX MDNP),Y
B003,DES04595,PANCHKURI (EX MDNP),Y
B003,DES04596,PANCHRUL (ALAMGIRI) (EX MDNP),Y
DS13,DES04596,PANCHRUL (ALAMGIRI) (EX MDNP),Y
DS13,DES04597,PANSKURA (EX MDNP),Y
B003,DES04597,PANSKURA (EX MDNP),Y
DS13,DES04598,PATASHPUR (EX MDNP),Y
B003,DES04598,PATASHPUR (EX MDNP),Y
DS13,DES04599,PATNA (MARATOLA) (EX MDNP),Y
B003,DES04599,PATNA (MARATOLA) (EX MDNP),Y
B003,DES04600,PAUSI (KALINAGAR) (EX MDNP),Y
DS13,DES04600,PAUSI (KALINAGAR) (EX MDNP),Y
DS13,DES04601,PETUAGHAT (EX MDNP),Y
B003,DES04601,PETUAGHAT (EX MDNP),Y
DS13,DES04602,PIARDOBAMORE (EX MDNP),Y
B003,DES04602,PIARDOBAMORE (EX MDNP),Y
DS13,DES04603,PICHABONI (EX MDNP),Y
B003,DES04603,PICHABONI (EX MDNP),Y
B003,DES04604,PINGLA (EX MDNP),Y
DS13,DES04604,PINGLA (EX MDNP),Y
DS13,DES04605,PIRAKATA (EX MDNP),Y
B003,DES04605,PIRAKATA (EX MDNP),Y
DS13,DES04606,PRATAPPUR (EX MDNP),Y
B003,DES04606,PRATAPPUR (EX MDNP),Y
DS13,DES04607,PREMBAZAR (EX MDNP),Y
B003,DES04607,PREMBAZAR (EX MDNP),Y
B003,DES04608,PUKURAI (JHARGRAM) (EX MDNP),Y
DS13,DES04608,PUKURAI (JHARGRAM) (EX MDNP),Y
DS13,DES04609,PULSITA (EX MDNP),Y
B003,DES04609,PULSITA (EX MDNP),Y
DS13,DES04610,PURSAGHAT (EX MDNP),Y
B003,DES04610,PURSAGHAT (EX MDNP),Y
DS13,DES04611,PURUSATTAMPUR (EX MDNP),Y
B003,DES04611,PURUSATTAMPUR (EX MDNP),Y
B003,DES04612,RADHAMOHANPUR (EX MDNP),Y
DS13,DES04612,RADHAMOHANPUR (EX MDNP),Y
DS13,DES04613,RADHANAGAR (EX MDNP),Y
B003,DES04613,RADHANAGAR (EX MDNP),Y
DS13,DES04614,RAGHUNATHBARI (EX MDNP),Y
B003,DES04614,RAGHUNATHBARI (EX MDNP),Y
DS13,DES04615,RAGRA (EX MDNP),Y
B003,DES04615,RAGRA (EX MDNP),Y
B003,DES04616,RAJMA (EX MDNP),Y
DS13,DES04616,RAJMA (EX MDNP),Y
DS13,DES04617,RAJNAGAR (KESHPUR) (EX MDNP),Y
B003,DES04617,RAJNAGAR (KESHPUR) (EX MDNP),Y
DS13,DES04618,RAMGARH (EX MDNP),Y
B003,DES04618,RAMGARH (EX MDNP),Y
DS13,DES04619,RAMJIBANPUR (EX MDNP),Y
B003,DES04619,RAMJIBANPUR (EX MDNP),Y
B003,DES04620,RAMTARAKUT (EX MDNP),Y
DS13,DES04620,RAMTARAKUT (EX MDNP),Y
DS13,DES04621,RANICHAK (GHATAL) (EX MDNP),Y
B003,DES04621,RANICHAK (GHATAL) (EX MDNP),Y
DS13,DES04622,RANICHAK (HALDIA) (EX MDNP),Y
B003,DES04622,RANICHAK (HALDIA) (EX MDNP),Y
DS13,DES04623,RANTUA (GOPI) (EX MDNP),Y
B003,DES04623,RANTUA (GOPI) (EX MDNP),Y
B003,DES04624,RAOTARA (EX MDNP),Y
DS13,DES04624,RAOTARA (EX MDNP),Y
DS13,DES04625,RATULIA (EX MDNP),Y
B003,DES04625,RATULIA (EX MDNP),Y
DS13,DES04626,REYAPRARA (EX MDNP),Y
B003,DES04626,REYAPRARA (EX MDNP),Y
DS13,DES04627,ROHINI (EX MDNP),Y
B003,DES04627,ROHINI (EX MDNP),Y
B003,DES04628,RUINAN (EX MDNP),Y
DS13,DES04628,RUINAN (EX MDNP),Y
DS13,DES04629,SABANG (EX MDNP),Y
B003,DES04629,SABANG (EX MDNP),Y
DS13,DES04630,SAGARBAR (EX MDNP),Y
B003,DES04630,SAGARBAR (EX MDNP),Y
DS13,DES04631,SAGARPUR (EX MDNP),Y
B003,DES04631,SAGARPUR (EX MDNP),Y
B003,DES04632,SALBONI (EX MDNP),Y
DS13,DES04632,SALBONI (EX MDNP),Y
DS13,DES04633,SHANKARPUR (DIGHA) (EX MDNP),Y
B003,DES04633,SHANKARPUR (DIGHA) (EX MDNP),Y
DS13,DES04634,SHAYAM SUNDARPUR (EX MDNP),Y
B003,DES04634,SHAYAM SUNDARPUR (EX MDNP),Y
DS13,DES04635,SHYAMCHANDPUR (EX MDNP),Y
B003,DES04635,SHYAMCHANDPUR (EX MDNP),Y
B003,DES04636,SIDDHA BAZAR (EX MDNP),Y
DS13,DES04636,SIDDHA BAZAR (EX MDNP),Y
DS13,DES04637,SILDA (EX MDNP),Y
B003,DES04637,SILDA (EX MDNP),Y
DS13,DES04638,SINGHAGHI (EX MDNP),Y
B003,DES04638,SINGHAGHI (EX MDNP),Y
DS13,DES04639,SONAKANYA (EX MDNP),Y
B003,DES04639,SONAKANYA (EX MDNP),Y
B003,DES04640,RASULPUR (EX MDNP),Y
DS13,DES04640,RASULPUR (EX MDNP),Y
DS13,DES04641,SRIPUR (EX MDNP),Y
B003,DES04641,SRIPUR (EX MDNP),Y
DS13,DES04642,SULTANGAR (EX MDNP),Y
B003,DES04642,SULTANGAR (EX MDNP),Y
DS13,DES04643,SUPA (EX MDNP),Y
B003,DES04643,SUPA (EX MDNP),Y
B003,DES04644,TABAGARI (EX MDNP),Y
DS13,DES04644,TABAGARI (EX MDNP),Y
DS13,DES04645,TAJPUR (EX MDNP),Y
B003,DES04645,TAJPUR (EX MDNP),Y
DS13,DES04646,TALBAGHICHA (EX MDNP),Y
B003,DES04646,TALBAGHICHA (EX MDNP),Y
DS13,DES04647,TALIBHATA (EX MDNP),Y
B003,DES04647,TALIBHATA (EX MDNP),Y
B003,DES04648,TEMATHANI (EX MDNP),Y
DS13,DES04648,TEMATHANI (EX MDNP),Y
DS13,DES04649,TENGUA (EX MDNP),Y
B003,DES04649,TENGUA (EX MDNP),Y
DS13,DES04650,TEPAR PARA (EX MDNP),Y
B003,DES04650,TEPAR PARA (EX MDNP),Y
DS13,DES04651,TERAPAKHIA (KAPASGARIA) (EX MDNP),Y
B003,DES04651,TERAPAKHIA (KAPASGARIA) (EX MDNP),Y
B003,DES04652,TERAPAKHIA (NGM) (EX MDNP),Y
DS13,DES04652,TERAPAKHIA (NGM) (EX MDNP),Y
DS13,DES04653,THAKUR CHOWK (EX MDNP),Y
B003,DES04653,THAKUR CHOWK (EX MDNP),Y
DS13,DES04654,THEKUABAZAR (EX MDNP),Y
B003,DES04654,THEKUABAZAR (EX MDNP),Y
DS13,DES04655,TIKRAMORE (DHIGA) (EX MDNP),Y
B003,DES04655,TIKRAMORE (DHIGA) (EX MDNP),Y
B003,DES04656,TILAKULA (SALBONI) (EX MDNP),Y
DS13,DES04656,TILAKULA (SALBONI) (EX MDNP),Y
DS13,DES04657,TOTANALA (EX MDNP),Y
B003,DES04657,TOTANALA (EX MDNP),Y
DS13,DES04658,TOWNSHIP (HALDIA) (EX MDNP),Y
B003,DES04658,TOWNSHIP (HALDIA) (EX MDNP),Y
DS13,DES04659,TRILOCHANPUR (EX MDNP),Y
B003,DES04659,TRILOCHANPUR (EX MDNP),Y
B003,DES04660,TULSICHOTI (EX MDNP),Y
DS13,DES04660,TULSICHOTI (EX MDNP),Y
DS13,DES04661,UBADAL (EX MDNP),Y
B003,DES04661,UBADAL (EX MDNP),Y
DS13,DES04662,UTTARBIL (EX MDNP),Y
B003,DES04662,UTTARBIL (EX MDNP),Y
DS13,DES04663,VASRAGHAT(EX MDNP),Y
B003,DES04663,VASRAGHAT(EX MDNP),Y
DS04,DES04664,AJODHYA EX BANKURA,Y
DS04,DES04665,AKUI EX BANKURA,Y
DS04,DES04666,AMARKANAN EX BANKURA,Y
DS04,DES04667,AMBIKANAGAR EX BANKURA,Y
DS04,DES04668,ARALDIH EX BANKURA,Y
DS04,DES04669,ARKAMA EX BANKURA,Y
DS04,DES04670,BAIBARDA EX BANKURA,Y
DS04,DES04671,BAITAL EX BANKURA,Y
DS04,DES04672,BALLAVPUR EX BANKURA,Y
DS04,DES04673,BALSI EX BANKURA,Y
DS04,DES04674,BAMUNDIHA  EX BANKURA,Y
DS04,DES04675,BANGLA EX BANKURA,Y
DS04,DES04676,BANKADAHA EX BANKURA,Y
DS04,DES04677,BANKURA EX BANKURA,Y
DS04,DES04678,BANKURA-1 EX BANKURA,Y
DS04,DES04679,BANKURA-2 EX BANKURA,Y
DS04,DES04680,BARABANI  EX BANKURA,Y
DS04,DES04681,BARJORA EX BANKURA,Y
DS04,DES04682,BELIATORE EX BANKURA,Y
DS04,DES04683,BHATPUKUR  EX BANKURA,Y
DS04,DES04684,BHEDIASOLE  EX BANKURA,Y
DS04,DES04685,BHOOTSAHAR EX BANKURA,Y
DS04,DES04686,BIBARDA EX BANKURA,Y
DS04,DES04687,BIKRAMPUR EX BANKURA,Y
DS04,DES04688,BISHNUPUR EX BANKURA,Y
DS04,DES04689,BISHNUPUR ST RD EX BNK,Y
DS04,DES04690,CHAGULIAH EX BANKURA,Y
DS04,DES04691,CHAKA EX BANKURA,Y
DS04,DES04692,CHATNA EX BANKURA,Y
DS04,DES04693,CHATRAMORE  EX BANKURA,Y
DS04,DES04694,CHHANDAR  EX BANKURA,Y
DS04,DES04695,DAMUGHOSA  EX BANKURA,Y
DS04,DES04696,DANGARAMPUR EX BANKURA,Y
DS04,DES04697,DESHRA EX BANKURA,Y
DS04,DES04698,DESHURIAMORE EX BANKURA,Y
DS04,DES04699,DHALDANGA EX BANKURA,Y
DS04,DES04700,DURLAVPUR EX BANKURA,Y
DS04,DES04701,FULKUSHMA EX BANKURA,Y
DS04,DES04702,GANGAJALL GHATI EX BANKURA,Y
DS04,DES04703,GARH RAIPUR EX BANKURA,Y
DS04,DES04704,GELIA EX BANKURA,Y
DS04,DES04705,GHAT RANGAMATI EX BANKURA,Y
DS04,DES04706,GHUTGORIA  EX BANKURA,Y
DS04,DES04707,GORABARI EX BANKURA,Y
DS04,DES04708,GORGARIA EX BANKURA,Y
DS04,DES04709,HARIGRAM EX BANKURA,Y
DS04,DES04710,HARIGRAMSALURI EX BANKURA,Y
DS04,DES04711,HARMASRA EX BANKURA,Y
DS04,DES04712,HATASURIA EX BANKURA,Y
DS04,DES04713,HATIRAMPUR EX BANKURA,Y
DS04,DES04714,HETIA EX BANKURA,Y
DS04,DES04715,HOSPITAL MAINGATE EX BNK,Y
DS04,DES04716,INDPUR EX BANKURA,Y
DS04,DES04717,INDUS EX BANKURA,Y
DS04,DES04718,JAIKRISHNAPUR  EX BANKURA,Y
DS04,DES04719,JAIPUR EX BANKURA,Y
DS04,DES04720,JAIRAMBATI EX BANKURA,Y
DS04,DES04721,JAMBEDIA EX BANKURA,Y
DS04,DES04722,JHANTI PAHARI EX BANKURA,Y
DS04,DES04723,JHILIMILI EX BANKURA,Y
DS04,DES04724,JHORDA EX BANKURA,Y
DS04,DES04725,JORHIRA EX BANKURA,Y
DS04,DES04726,JOYKRISHNAPUR EX BANKURA,Y
DS04,DES04727,JOYNAGAR EX BANKURA,Y
DS04,DES04728,JOYRAMPUR EX BANKURA,Y
DS04,DES04729,KAMALPUR EX BANKURA,Y
DS04,DES04730,KANKARBERIA EX BANKURA,Y
DS04,DES04731,KANKARDANGA EX BANKURA,Y
DS04,DES04732,KANKATA MORE EX BANKURA,Y
DS04,DES04733,KASTORA MORE EX BANKURA,Y
DS04,DES04734,KATJURIDANGA EX BANKURA,Y
DS04,DES04735,KENJAKURA EX BANKURA,Y
DS04,DES04736,KESHIAKOL EX BANKURA,Y
DS04,DES04737,KHATRA EX BANKURA,Y
DS04,DES04738,KOTALPUR EX BANKURA,Y
DS04,DES04739,KOTULPR(NETAJI MR EX BNK,Y
