Destination Code,Destination Name
DES00230,"RANGIA-PUTHIMARI 2 - BOROMBOI"
DES00231,"RANGIA-PUTHIMARI 2 - DIMU"
DES00232,"RANGIA-PUTHIMARI 2 - PACHARIA"
DES00233,"RANGIA-PUTHIMARI 2 - RANGIA"
DES00574,"RANGJULI (LA)"
DES00575,"RANGJULI (TIPLAI) - GARUSAKTA"
DES00576,"RANGJULI (TIPLAI) - GERUA"
DES00577,"RANGJULI (TIPLAI) - PALASHARTARI"
DES00578,"RANGJULI (TIPLAI) - PALPARA"
DES00579,"RANGJULI (TIPLAI) - SIMALITOLA"
DES00580,"RANGJULI (TIPLAI) - TIPLAI / MALANGCHA"
DES00566,"RANGJULI - ADUGURI"
DES00567,"RANGJULI - BIDANAGAR"
DES00568,"RANGJULI - DARANGIRI"
DES00569,"RANGJULI - DHANUBHANGA"
DES00570,"RANGJULI - DHUPDHARA"
DES00571,"RANGJULI - PADUPARA"
DES00572,"RANGJULI - PATPARA"
DES00573,"RANGJULI - RANGJULI"
DES00894,"RANGLU"
DES09572,"RANGMAHAL"
DES10242,"RANGPO - EX SIKKIM"
DES09573,"RANGPUR"
DES02703,"RANGRA CHOWK"
DES02764,"RANGRA CHOWK (EX BHAGALPUR)"
DES03071,"RANGRA CHOWK (EX-NAUGACHIA)"
DES09574,"RANGSALI"
DES02320,"RANGSHKEN"
DES02321,"RANGSHKEN (EX-FACTORY)"
DES09575,"Rani"
DES00234,"RANI - AIRPORT"
DES00235,"RANI - AZARA"
DES00236,"RANI - BONGARA"
DES00237,"RANI - BORJHAR"
DES00238,"RANI - DHARAPUR"
DES00239,"RANI - GARIGAON"
DES00240,"RANI - KAHIKUCHI"
DES00241,"RANI - PARLLY"
DES00242,"RANI - RANI"
DES00243,"RANI - VIP"
DES09576,"RANI BAZAR"
DES03344,"RANI BAZAR(EX WARS)"
DES09577,"RANIBANDH"
DES04783,"RANIBANDH EX BANKURA"
DES09578,"RANIBAZAR (AGT) (Frm Jrnya)"
DES11092,"RANIBAZAR(AGT)"
DES10563,"RANIBAZAR(AGT)"
DES09579,"RANICHAK (GHATAL)"
DES04621,"RANICHAK (GHATAL) (EX MDNP)"
DES09580,"RANICHAK (HALDIA)"
DES04622,"RANICHAK (HALDIA) (EX MDNP)"
DES09581,"RANIGANJ"
DES04364,"RANIGANJ  DUMP"
DES09582,"RANIGANJ (EX GAYA)"
DES04365,"RANIGANJ (EX RNJ)"
DES02848,"RANIGANJ (G T ROAD) (EX GAYA)"
DES02945,"RANIGANJ (KNE)"
DES02922,"RANIGANJ (KNE) (EX-KISHANGANJ)"
DES09583,"RANIGANJ (LA)"
DES09584,"RANIGHAT"
DES09585,"RANIHATI"
DES04211,"RANIHATI (EX-DANKUNI)"
DES02322,"RANIKOR"
DES02323,"RANIKOR (EX-FACTORY)"
DES05576,"RANINAGAR"
DES09586,"RANINAGAR ( NCB)"
DES05062,"RANINAGAR (NCB)"
DES09588,"RANINAGAR (SAGARDIGHI)(EX RAGHUNATHGANJ)"
DES09587,"RANINAGAR (SAGARDIGHI)(EX- BERHAMPORE)"
DES05401,"RANINAGAR SLG"
DES09590,"RANINAGAR(EX RAGHUNATHGANJ)"
DES09589,"RANINAGAR(EX- BERHAMPORE)"
DES10465,"RANIPOOL"
DES06010,"RANIPUKHURI"
DES00895,"RANIPUKHURI (HOJAI)"
DES09591,"RANIPUKHURI (HOJAI)"
DES05399,"RANIRHAT"
DES05080,"RANIRHAT ( NCB)"
DES09592,"RANISAYER"
DES04366,"RANISAYER (EX RNJ)"
DES09593,"RANISAYER MORE"
DES04368,"RANISAYER MORE (EX RNJ)"
DES09594,"RANITALA (KULTI)"
DES04370,"RANITALA (KULTI) (EX RNJ)"
DES09596,"RANITALA(EX RAGHUNATHGANJ)"
DES09595,"RANITALA(EX- BERHAMPORE)"
DES09597,"RANTUA (GOPI)"
DES04623,"RANTUA (GOPI) (EX MDNP)"
DES09598,"RAOTARA"
DES04624,"RAOTARA (EX MDNP)"
DES01388,"RARAIA (JHT)"
DES05528,"RASAKHOA"
DES09599,"RASAKHOA - EX DUMP"
DES03439,"RASIYAARI (EX DARBHANGA)"
DES05529,"RASKHOYAHAT"
DES09600,"RASKHOYAHAT - EX DUMP"
DES09601,"Rasulpur"
DES09602,"Rasulpur (BNK)"
DES10298,"RASULPUR (BNK)"
DES04146,"RASULPUR (BNK) EX BURDWAN"
DES04640,"RASULPUR (EX MDNP)"
DES09603,"RASULPUR (MDNP)"
DES04784,"RASULPUR EX BANKURA"
DES04145,"RASULPUR EX BURDWAN"
DES03605,"RASULPUR EX CHAPRA"
DES09604,"RASULPUR(BNK)"
DES09605,"RATABARI"
DES09607,"RATAN PUR GHAT(EX RAGHUNATHGANJ)"
DES09606,"RATAN PUR GHAT(EX- BERHAMPORE)"
DES09608,"Ratanpur"
DES09609,"RATANPUR (Ex BEHRM)"
DES04785,"RATANPUR EX BANKURA"
DES09611,"RATANPUR(EX RAGHUNATHGANJ)"
DES09610,"RATANPUR(EX- BERHAMPORE)"
DES02970,"RATANPURA(EX LAKHISARAI)"
DES05698,"RATHBARI SODHLA PUR"
DES09612,"RATHBARI SODHLA PUR (Ex Malda)"
DES09613,"RATI- BATI"
DES04367,"RATI- BATI (EX RNJ)"
DES01676,"RATU"
DES05699,"RATUA"
DES09614,"RATUA (EX-MALDA)"
DES09615,"RATULIA"
DES04625,"RATULIA (EX MDNP)"
DES10478,"RAVANGLA"
DES01677,"RAWPUICHHIP"
DES09616,"RAWPUICHHIP (Frm Aiz)"
DES01117,"RAWTA CHARIALI"
DES00896,"REDZOLE, HAFLONG (NCH)"
DES09617,"REHABARI (LA)"
DES09619,"REJINAGAR(EX RAGHUNATHGANJ)"
DES09618,"REJINAGAR(EX- BERHAMPORE)"
DES10485,"RESHI"
DES09620,"RESUBELPARA"
DES03598,"REVAGHAT EX CHAPRA"
DES03578,"REVILGANJ EX CHAPRA"
DES09621,"REYAPRARA"
DES04626,"REYAPRARA (EX MDNP)"
DES05577,"REZINAGAR"
DES02324,"RIANGDO"
DES02325,"RIANGDO (EX-FACTORY)"
DES03015,"RIGA (EX-MZFR)"
DES10496,"RIMBI"
DES10497,"RINCHENPONG"
DES04255,"RISHRA EX DANKUNI"
DES09622,"ROH"
DES03345,"ROH (EX WARS)"
DES06310,"ROHA"
DES07223,"ROHA (CHAPARMUKH)"
DES00900,"ROHA (CHAPARMUKH) - CHAPARMUKH"
DES00901,"ROHA (CHAPARMUKH) - JAJORI SIMULTOL"
DES00897,"ROHA - DHARAMTUL"
DES00898,"ROHA - ROHA"
DES00899,"ROHA - THEKARAGURI"
DES09623,"ROHINI"
DES04627,"ROHINI (EX MDNP)"
DES10645,"ROING"
DES11102,"ROING"
DES01319,"ROING (AP)"
DES09624,"RONGJENG"
DES00671,"RONGJENG - RONGJENG"
DES09625,"RONGRA"
DES00672,"RONGRA - RONGRA"
DES09626,"RONGRAM (TURA)"
DES00673,"RONGRAM - RONGRAM"
DES09628,"RONOGRAM (EX RAGHUNATHGANJ)"
DES09627,"RONOGRAM (EX- BERHAMPORE)"
DES10347,"ROOPNARAYANPUR"
DES10467,"RORATHANG"
DES02891,"ROSANA (PRANPUR ) (EX KATIHAR)"
DES03724,"ROSERA (EX SAMASTIPUR)"
DES05156,"ROTHER DANGA (MATHABHANGA)"
DES05187,"ROTHERDANGA"
DES11130,"ROWRIAH (JHT RLY)"
DES10763,"ROWRIAH (JHT RLY)"
DES10786,"ROWRIAH (JHT RLY)"
DES01118,"ROWTA - DHANSRIGHAT"
DES01119,"ROWTA - DIMAKUCHI"
DES01120,"ROWTA - LALPUL"
DES01121,"ROWTA - NAMKHOLA"
DES01122,"ROWTA - ROWTA"
DES10476,"ROYANG"
DES09629,"RUDRA"
DES04786,"RUDRA  EX BANKURA"
DES03993,"RUDRA NAGAR (EX-SAITHIA)"
DES09630,"RUINAN"
DES04628,"RUINAN (EX MDNP)"
DES01297,"RUKSIN"
DES01271,"RUKSIN - JONAI"
DES01272,"RUKSIN - NIGLOK"
DES01273,"RUKSIN - RUKSIN(AP)"
DES09632,"RUKUNPUR(EX RAGHUNATHGANJ)"
DES09631,"RUKUNPUR(EX- BERHAMPORE)"
DES10448,"RUNIKHATA"
DES03016,"RUNNI SAIDPUR (EX-MZFR)"
DES00581,"RUPAHI (PATHSALA)"
DES11016,"Rupai"
DES11184,"Rupai"
DES01571,"RUPAI (TSK)"
DES03536,"RUPAULI (EX DARBHANGA)"
DES09633,"RUPNARAINPUR"
DES04371,"RUPNARAINPUR (EX RNJ)"
DES09634,"RUPOH"
DES03346,"RUPOH (EX WARS)"
DES06333,"RUPOHI"
DES00905,"RUPOHI (NGN)"
DES00902,"RUPOHI - AMBAGAN"
DES00903,"RUPOHI - LAWKHOWA"
DES00904,"RUPOHI - RUPOHI"
DES02892,"RUPOULI (EX KATIHAR)"
DES00582,"RUPSHI - ALAMGANJ"
DES00583,"RUPSHI - BALAJAN"
DES00584,"RUPSHI - GAURIPUR"
DES00585,"RUPSHI - KAZIGAON"
DES00586,"RUPSI - BALAGAON"
DES00587,"RUPSI - BAMUNTARI"
DES00588,"RUPSI - BORITALI"
DES00589,"RUPSI - CHENIMARI"
DES00590,"RUPSI - JONIA"
DES00591,"RUPSI - JONIA MOR"
DES00592,"RUPSI - JONTA"
DES00593,"RUPSI - KOLGACHIA"
DES00594,"RUPSI - LANGLA"
DES00595,"RUPSI - RANGAPANI"
DES00596,"RUPSI - TND BRIDGE"
DES00597,"RUPSI LANGLA - BORTARI"
DES00598,"RUPSI LANGLA - KANTAKHALI, JAIPUR"
DES00599,"RUPSI LANGLA - MOINBARI"
DES02326,"RYNGKU"
DES02327,"RYNGKU (EX-FACTORY)"
DES03063,"S M SCHOOL (EX NAUGACHIA)"
DES02749,"S M SCHOOL(EX BHAGALPUR)"
DES05491,"S.W.C. BABUPARA"
DES05161,"SAAT BHANDARI"
DES09635,"SABANG"
DES04629,"SABANG (EX MDNP)"
DES03083,"SABAUR (EX NAUGACHIA)"
DES02751,"SABAUR(EX BHAGALPUR)"
DES09637,"SABDANAGAR(EX RAGHUNATHGANJ)"
DES09636,"SABDANAGAR(EX- BERHAMPORE)"
DES02704,"SABOUR"
DES09638,"SABRAKONE"
DES04787,"SABRAKONE EX BANKURA"
DES10431,"SACHINANDAN"
DES02977,"SADAR MUNGER(EX LAKHISARAI)"
DES09640,"SADIKANDIAR(EX RAGHUNATHGANJ)"
DES09639,"SADIKANDIAR(EX- BERHAMPORE)"
DES09642,"SADIKPUR(EX RAGHUNATHGANJ)"
DES09641,"SADIKPUR(EX- BERHAMPORE)"
DES10667,"SADYA"
DES11002,"SADYA"
DES11003,"SADYA"
DES11004,"SADYA"
DES11006,"SADYA"
DES11007,"SADYA"
DES11008,"SADYA"
DES11009,"SADYA"
DES11011,"SADYA"
DES11012,"SADYA"
DES11013,"SADYA"
DES11014,"SADYA"
DES11109,"SADYA"
DES01572,"SADYA - DHOLLA"
DES01573,"SADYA - SAIKHOWAGHAT"
DES00600,"SAFRUNGURI"
DES02849,"SAGAHI (G T ROAD) (EX GAYA)"
DES09643,"SAGAHI GT (EX GAYA)"
DES09644,"SAGAR"
DES04062,"SAGAR (EX-KALIGHAT)"
DES09645,"SAGARBAR"
DES04630,"SAGARBAR (EX MDNP)"
DES05578,"SAGARDIGHI"
DES09647,"SAGARDIGHI(EX RAGHUNATHGANJ)"
DES09646,"SAGARDIGHI(EX- BERHAMPORE)"
DES04896,"SAGARDIGHIGHAT"
DES05579,"SAGARPARA"
DES09648,"SAGARPARA(Ex BEHRM)"
DES09650,"SAGARPARA(EX RAGHUNATHGANJ)"
DES09649,"SAGARPARA(EX- BERHAMPORE)"
DES09651,"SAGARPUR"
DES04631,"SAGARPUR (EX MDNP)"
DES09652,"SAGOLIA"
DES09653,"Sagraimore"
DES04147,"SAGRAIMORE EX BURDWAN"
DES03151,"SAGUNA MORE"
DES03557,"SAGUNA MORE EX DANAPUR"
DES03123,"SAGUNA MORE(EX-FATUA)"
DES09654,"SAHABAD"
DES02850,"SAHADEO KHAP (EX GAYA)"
DES05700,"SAHAPUR(MLD)"
DES09655,"SAHAPUR(MLD) (Ex Malda)"
DES05530,"SAHAPUR-UDP"
DES09656,"SAHAPUR-UDP - EX DUMP"
DES03537,"SAHARGHAT (EX DARBHANGA)"
DES03165,"SAHARSA"
DES09657,"SAHARSA (Frm Kishanganj) ALAMNAGAR"
DES09658,"SAHARSA (Frm Kishanganj) BHAPTIAHI"
DES09659,"SAHARSA (Frm Kishanganj) BHIMNAGAR"
DES09660,"SAHARSA (Frm Kishanganj) BIHARIGANJ"
DES09661,"SAHARSA (Frm Kishanganj) DINAPATI"
DES09662,"SAHARSA (Frm Kishanganj) GANDAUL"
DES09663,"SAHARSA (Frm Kishanganj) KASNAGAR"
DES09664,"SAHARSA (Frm Kishanganj) MADHEPURA"
DES09665,"SAHARSA (Frm Kishanganj) MURLIGANJ"
DES09666,"SAHARSA (Frm Kishanganj) Nirmali"
DES09667,"SAHARSA (Frm Kishanganj) PACHGACHIA"
DES09668,"SAHARSA (Frm Kishanganj) PASTPAR"
DES09669,"SAHARSA (Frm Kishanganj) Pipra"
DES09670,"SAHARSA (Frm Kishanganj) PRATAPGANJ"
DES09671,"SAHARSA (Frm Kishanganj) RAGHOPUR"
DES09672,"SAHARSA (Frm Kishanganj) SAHARSA"
DES09673,"SAHARSA (Frm Kishanganj) SUPAUL"
DES09674,"SAHARSA (Frm Kishanganj) TRIBENIGANJ"
DES09675,"SAHARSA (Frm Kishanganj) UDAIKISHANGANJ"
DES03221,"SAHARSA DUMP"
DES09676,"SAHEB NAGAR(EX- BERHAMPORE)"
DES11275,"SAHEBGANJ (TR) DUMP"
DES02493,"SAHEBGANJ SADAR (EX DEOGHAR)"
DES04897,"SAHEBGANJ(NCB)"
DES03000,"SAHEBJUNG (EX-MZFR)"
DES02658,"SAHEBPUR KAMAL"
DES02601,"SAHEBPUR KAMAL (EX BARAUNI)"
DES02677,"SAHEBPUR KAMAL (EX- BGSRI)"
DES10372,"SAHID MATANGINI"
DES09677,"SAHOBIGHA"
DES03347,"SAHOBIGHA (EX WARS)"
DES03440,"SAHOPARRI (EX DARBHANGA)"
DES05433,"SAHPUR"
DES03239,"SAHPUR KHURD(EX SARAI)"
DES02432,"SAHSNIANG"
DES02328,"SAHSNIANG (EX-FACTORY)"
DES03084,"SAHUPARWATTA (EX NAUGACHIA)"
DES03072,"SAHUPARWATTA (EX-NAUGACHIA)"
DES02752,"SAHUPARWATTA(EX BHAGALPUR)"
DES03725,"SAIDPUR (EX SAMASTIPUR)"
DES03792,"SAIDPUR EX SIWAN"
DES01678,"SAIHA"
DES01679,"SAIHA (EX-THENZAWL)"
DES09678,"SAIHA (Frm Aiz)"
DES09680,"SAIKH DIGHI(EX RAGHUNATHGANJ)"
DES09679,"SAIKH DIGHI(EX- BERHAMPORE)"
DES05412,"SAILI"
DES09681,"SAINTHIA"
DES01680,"SAIRANG"
DES09682,"SAIRANG (Frm Aiz)"
DES03994,"SAITHIA DUMP"
DES01681,"SAITUAL"
DES09683,"SAITUAL (Frm Aiz)"
DES03064,"SAJAUR (EX NAUGACHIA)"
DES02750,"SAJAUR(EX BHAGALPUR)"
DES10469,"SAJONG"
DES09684,"SAJURMORE(Ex BEHRM)"
DES09686,"SAJURMORE(EX RAGHUNATHGANJ)"
DES09685,"SAJURMORE(EX- BERHAMPORE)"
DES03441,"SAKATPUR (EX DARBHANGA)"
DES03995,"SAKEDDA (EX-SAITHIA)"
DES05248,"SAKHABARI"
DES03459,"SAKHWAR (MANIGACHHI) (EX DARBHANGA)"
DES03001,"SAKRA (EX-MZFR)"
DES03538,"SAKRI (EX DARBHANGA)"
DES09687,"Saktigarh"
DES10299,"SAKTIGARH"
DES04149,"SAKTIGARH EX BURDWAN"
DES09689,"SAKTIPUR(EX RAGHUNATHGANJ)"
DES09688,"SAKTIPUR(EX- BERHAMPORE)"
DES02851,"SAKURABAD (EX GAYA)"
DES09690,"Salakati"
DES06337,"SALANA"
DES00906,"SALANA (NGN)"
DES09691,"SALANPUR"
DES04373,"SALANPUR (EX RNJ)"
DES10385,"SALAP"
DES05580,"SALAR"
DES09693,"SALAR(EX RAGHUNATHGANJ)"
DES09692,"SALAR(EX- BERHAMPORE)"
DES03996,"SALBADRA (EX-SAITHIA)"
DES05217,"SALBARAI (TUFANGANJ)"
DES05403,"SALBARI (F)"
DES05067,"SALBARI (NCB)"
DES00601,"SALBARI (PATHSALA)"
DES05485,"SALBARI(SLG)"
DES11232,"SALBARI, FALAKATA"
DES09694,"Salbedia"
DES04788,"SALBEDIA EX BANKURA"
DES09695,"SALBONI"
DES04632,"SALBONI (EX MDNP)"
DES02054,"SALCAHPRA - KATAKHAL(S)"
DES02055,"SALCAHPRA - MOHANPUR (S)"
DES02056,"SALCAHPRA - SALCHAPRA"
DES02057,"SALCAHPRA - SURTARA"
DES09696,"SALCHAPRA"
DES10996,"SALCHAPRA RLY YARD"
DES10997,"SALCHAPRA RLY YARD"
DES10998,"SALCHAPRA RLY YARD"
DES10999,"SALCHAPRA RLY YARD"
DES11000,"SALCHAPRA RLY YARD"
DES11180,"SALCHAPRA RLY YARD"
DES10988,"SALCHAPRA RLY YARD"
DES10989,"SALCHAPRA RLY YARD"
DES10990,"SALCHAPRA RLY YARD"
DES10991,"SALCHAPRA RLY YARD"
DES10992,"SALCHAPRA RLY YARD"
DES10993,"SALCHAPRA RLY YARD"
DES10994,"SALCHAPRA RLY YARD"
DES10995,"SALCHAPRA RLY YARD"
DES09697,"SALDIHA"
DES04789,"SALDIHA EX BANKURA"
DES01640,"SALEMA"
DES09698,"SALGANGA"
DES09699,"SALKATA"
DES09700,"SALKATI PATHAR"
DES03222,"SALKHUA/KHOPARIA(EX SAHARSA)"
DES03169,"SALKHUWA/KHOPARIA"
DES09701,"SALKIA"
DES04236,"SALKIA (EX-DANKUNI)"
DES09702,"SALKOCHA"
DES00602,"SALKUCHA"
DES05410,"SALKUMAR"
DES05134,"SALMARA"
DES00603,"SALMARA (LA)"
DES01123,"SALMARA(TEZ)"
DES00604,"SALMARI"
DES02893,"SALMARI (EX-KATIHAR)"
DES05068,"SALSALABARI"
DES09703,"SALT LAKE"
DES03875,"SALT LAKE (EX- COSPR)"
DES09704,"SALTORA"
DES04372,"SALTORA (EX RNJ)"
DES04790,"SALTORA EX BANKURA"
DES09705,"Saltora(BNK)"
DES05481,"SALUGARA BAZAR/HALIPAD"
DES06332,"SAMAGURI"
DES00907,"SAMAGURI - SAMAGURI"
DES05540,"SAMAJPUR"
DES00674,"SAMANDA - SAMANDA"
DES03726,"SAMARTHA KALYANPUR (EX SAMASTIPUR)"
DES09706,"SAMASPURHAT - EX DUMP"
DES02688,"SAMASTIPUR"
DES09707,"SAMASTIPUR (Frm Kishanganj) BIRAULI"
DES09708,"SAMASTIPUR (Frm Kishanganj) BISHANPUR"
DES09709,"SAMASTIPUR (Frm Kishanganj) CHIKNAUTA"
DES09710,"SAMASTIPUR (Frm Kishanganj) DALSINGHSARAI"
DES09711,"SAMASTIPUR (Frm Kishanganj) DHARMPUR"
DES09712,"SAMASTIPUR (Frm Kishanganj) GANGAPUR"
DES09713,"SAMASTIPUR (Frm Kishanganj) MALLINAGAR"
DES09714,"SAMASTIPUR (Frm Kishanganj) MORWA (SAMASTIPUR)"
DES09715,"SAMASTIPUR (Frm Kishanganj) MUSRIGHARARI"
DES09716,"SAMASTIPUR (Frm Kishanganj) SAIDPUR"
DES09717,"SAMASTIPUR (Frm Kishanganj) SAMASTIPUR(LOCAL)"
DES09718,"SAMASTIPUR (Frm Kishanganj) SINGHIAGHAT"
DES09719,"SAMASTIPUR (Frm Kishanganj) TAJPUR (SAMASTIPUR)"
DES09720,"SAMASTIPUR (Frm Kishanganj) WAINI PUSA"
DES03727,"SAMASTIPUR LOCAL (EX SAMASTIPUR)"
DES02611,"SAMASTIPUR(BARAUNI)"
DES03075,"SAMBHUGANJ (EX-NAUGACHIA)"
DES10513,"SAMDONG LOWER"
DES10514,"SAMDONG UPPER"
DES09721,"SAMELANGSO"
DES02894,"SAMELI (EX KATIHAR)"
DES05581,"SAMMATINAGAR"
DES09722,"SAMMATINAGAR(EX- BERHAMPORE)"
DES03139,"SAMPATCHAK"
DES05701,"SAMSI"
DES09723,"SAMSI (EX-MALDA)"
DES05411,"SAMSING"
DES09724,"Samudragarh"
DES04168,"SAMUDRAGARH (EX BURDWAN)"
DES04150,"SAMUDRAGARH EX BURDWAN"
DES05407,"SAMUKTALA"
DES03442,"SANAHPUR,BRAHMPUR (EX DARBHANGA)"
DES10330,"SANBANDH"
DES09725,"SANBANDHA MORE"
DES04791,"SANBANDHA MORE EX BNK"
DES09726,"SANGKHIGRE"
DES11029,"SANGKNIGRE"
DES11186,"SANGKNIGRE"
DES02978,"SANGRAMPUR(EX LAKHISARAI)"
DES02705,"SANHOULA"
DES02765,"SANHOULA (EX BHAGALPUR)"
DES03073,"SANHOULA (EX-NAUGACHIA)"
DES02058,"SANI BARI BAZAR"
DES06018,"SANKARDEV NAGAR"
DES00908,"SANKARDEV NAGAR (NGN)"
DES09727,"Sankarpur"
DES04151,"SANKARPUR EX BURDWAN"
DES09729,"SANKARPUR(EX RAGHUNATHGANJ)"
DES09728,"SANKARPUR(EX- BERHAMPORE)"
DES09731,"SANKO GHAT(EX RAGHUNATHGANJ)"
DES09730,"SANKO GHAT(EX- BERHAMPORE)"
DES05408,"SANKOSH"
DES09732,"SANKRAIL (SHL)"
DES04212,"SANKRAIL (SHL) (EX-DANKUNI)"
DES09734,"SANNASIDANGA(EX RAGHUNATHGANJ)"
DES09733,"SANNASIDANGA(EX- BERHAMPORE)"
DES03085,"SANOKHAR (EX NAUGACHIA)"
DES02753,"SANOKHAR(EX BHAGALPUR)"
DES09735,"SANTALDIH"
DES04865,"SANTALDIH (EX-PURULIA)"
DES09736,"SANTALDIHI"
DES04374,"SANTALDIHI (EX RNJ)"
DES00244,"SANTALI"
DES09737,"Santasram"
DES04792,"SANTASRAM EX BANKURA"
DES02059,"SANTIPUR"
DES01609,"SANTIR BAZAR (AGT)"
DES09738,"SANTIR BAZAR (AGT) (Frm Jrnya)"
DES11106,"SANTIRBAZAR (DMR)"
DES10654,"SANTIRBAZAR (DMR)"
DES09739,"SANTOSHPUR"
DES04063,"SANTOSHPUR (EX-KALIGHAT)"
DES00245,"SANTULI"
DES05582,"SANYASIDANGA"
DES05426,"SAONPUR (CHIPATA )"
DES09740,"SAPATGRAM"
DES01448,"SAPEHKATI"
DES09741,"SAPEKHATI"
DES01449,"SAPEKHATI - BORHAT"
DES01450,"SAPEKHATI - SAPEKHATI"
DES05148,"SAPUR HAT(NCB)"
DES03997,"SARADA MILLL (EX-SAITHIA)"
DES09742,"Sarai"
DES09743,"SARAI (Frm Fatuha) BAKSAWAN"
DES09744,"SARAI (Frm Fatuha) BALIACHOWK"
DES09745,"SARAI (Frm Fatuha) BELSAR"
DES09746,"SARAI (Frm Fatuha) BHAGWANPUR (SARAI)"
DES09747,"SARAI (Frm Fatuha) BIDUPUR"
DES09748,"SARAI (Frm Fatuha) CHAKOSAN (SARAI)"
DES09749,"SARAI (Frm Fatuha) CHERA KALAN"
DES09750,"SARAI (Frm Fatuha) DESRI"
DES09751,"SARAI (Frm Fatuha) DHAMAUL"
DES09752,"SARAI (Frm Fatuha) GARAUL"
DES09753,"SARAI (Frm Fatuha) HAJIPUR (SARAI)"
DES09754,"SARAI (Frm Fatuha) JANDAHA"
DES09755,"SARAI (Frm Fatuha) KANHAULI"
DES09756,"SARAI (Frm Fatuha) KURNHI"
DES09757,"SARAI (Frm Fatuha) LALGANJ (SARAI)"
DES09758,"SARAI (Frm Fatuha) MAHNAR"
DES09759,"SARAI (Frm Fatuha) MAHUWA"
DES09760,"SARAI (Frm Fatuha) PATEPUR"
DES09761,"SARAI (Frm Fatuha) SAHPUR KHURD"
DES09762,"SARAI (Frm Fatuha) SARAI"
DES09763,"SARAI (Frm Kishanganj) BAKSAWAN"
DES09764,"SARAI (Frm Kishanganj) BALIACHOWK"
DES09765,"SARAI (Frm Kishanganj) BELSAR"
DES09766,"SARAI (Frm Kishanganj) BHAGWANPUR (SARAI)"
DES09767,"SARAI (Frm Kishanganj) BIDUPUR"
DES09768,"SARAI (Frm Kishanganj) CHAKOSAN (SARAI)"
DES09769,"SARAI (Frm Kishanganj) CHERA KALAN"
DES09770,"SARAI (Frm Kishanganj) DESRI"
DES09771,"SARAI (Frm Kishanganj) DHAMAUL"
DES09772,"SARAI (Frm Kishanganj) GARAUL"
DES09773,"SARAI (Frm Kishanganj) HAJIPUR (SARAI)"
DES09774,"SARAI (Frm Kishanganj) JANDAHA"
DES09775,"SARAI (Frm Kishanganj) KANHAULI"
DES09776,"SARAI (Frm Kishanganj) KURNHI"
DES09777,"SARAI (Frm Kishanganj) LALGANJ (SARAI)"
DES09778,"SARAI (Frm Kishanganj) MAHNAR"
DES09779,"SARAI (Frm Kishanganj) MAHUWA"
DES09780,"SARAI (Frm Kishanganj) PATEPUR"
DES09781,"SARAI (Frm Kishanganj) SAHPUR KHURD"
DES09782,"SARAI (Frm Kishanganj) SARAI"
DES09783,"SARAI (Frm Kishanganj) SUMERGANJ"
DES09784,"SARAI (Frm Kishanganj) VAISHALI"
DES03258,"SARAI DUMP"
DES00909,"SARAIBHAI"
DES03189,"SARAIGARH"
DES03223,"SARAIGARH(EX SAHARSA)"
DES03728,"SARAIYA PUL (EX SAMASTIPUR)"
DES09785,"SARARI"
DES09786,"SARASPUR"
DES02478,"SARATH (EX DEOGHAR)"
DES03752,"SARAWE EX SIWAN"
DES03729,"SARAY RANJAN (EX SAMASTIPUR)"
DES09787,"SARBAHDA"
DES02852,"SARBAHDA (EX GAYA)"
DES03348,"SARBAHDA (EX WRS)"
DES05261,"SARBAMANGLA"
DES09789,"SARBANGAPUR(EX RAGHUNATHGANJ)"
DES09788,"SARBANGAPUR(EX- BERHAMPORE)"
DES09790,"SARBERIA"
DES04793,"SARBERIA EX BANKURA"
DES09791,"SARBHOG"
DES09792,"SARBORI"
DES04866,"SARBORI (EX-PURULIA)"
DES10526,"SARENG (DARRANG)"
DES09793,"Sarenga"
DES04795,"SARENGA EX BANKURA"
DES09795,"SARGACHI(EX RAGHUNATHGANJ)"
DES09794,"SARGACHI(EX- BERHAMPORE)"
DES03730,"SARI (EX SAMASTIPUR)"
DES02582,"SARIEKELA (EX TATA)"
DES03002,"SARIYA (EX-MZFR)"
DES02527,"SARIYA/BIRINI/KESWARI (EX DHANBAD)"
DES10402,"SARKAR PARA"
DES05143,"SARKARER HAT"
DES09796,"SARMERA"
DES03349,"SARMERA (EX WARS)"
DES09797,"SARPI MORE"
DES04375,"SARPI MORE (EX RNJ)"
DES03539,"SARSOPAAHI (EX DARBHANGA)"
DES00605,"SARTHEBARI"
DES00246,"SARUKHETRI - BAGORI"
DES00247,"SARUKHETRI - SARTHEBARI"
DES01415,"SARUPATHAR"
DES06327,"SARUPATHAR"
DES09798,"Sashpur"
DES04794,"SASHPUR EX BANKURA"
DES09799,"SASONI"
DES00606,"SATABARI"
DES03731,"SATANPUR (EX SAMASTIPUR)"
DES09800,"Satgachia"
DES04152,"SATGACHIA EX BURDWAN"
DES02563,"SATGAWAN ( EX RANCHI)"
DES02537,"SATGAWAN (EX DHANBAD)"
DES09801,"SATHOPUR"
DES03350,"SATHOPUR (EX WARS)"
DES05090,"SATHPUKHRI"
DES03732,"SATI GHAT (EX SAMASTIPUR)"
DES05185,"SATISHER HAT"
DES11208,"SATKURA"
DES03733,"SATMALPUR (EX SAMASTIPUR)"
DES09802,"SATRASAL"
